1.56869 2.89209
1.82267 2.49679
0.779329 1.85159
0.579116 3.99556
0.548469 3.86505
0.476896 3.07054
0.437782 2.62173
0.605342 3.96185
0.190483 3.89407
0.300684 3.21259
0.453768 2.78776
1.20881 2.92796
0.406449 2.41642
0.412544 2.44137
0.658656 3.50578
1.08536 3.99609
0.804235 1.66896
0.117041 3.19922
0.524363 3.65134
0.662286 3.45962
0.772234 1.9215
0.369949 2.44284
0.473737 3.03016
0.264832 3.70386
0.713049 2.71695
0.970551 2.92562
0.171891 3.72251
0.870984 1.72268
0.652934 3.57542
0.523544 3.6427
1.39044 0.795024
0.489844 3.23761
0.232531 3.9694
0.746919 2.2243
0.363579 2.47895
0.136357 3.33169
0.786513 1.78853
0.537056 3.77436
0.6588 3.50398
0.164112 3.63639
0.572457 3.98233
0.772784 1.91582
0.235934 3.95358
1.80798 2.77043
1.18263 3.32151
0.388387 2.39092
0.771836 1.92564
1.77948 3.24947
0.660337 3.48458
1.0114 3.47561
0.827254 1.59629
1.66175 3.9413
0.670724 3.347
0.116472 3.19712
1.03234 3.70175
0.971935 2.94558
0.370076 2.44221
0.443667 2.67902
0.445651 2.6994
0.695773 2.98132
1.32605 1.1401
0.097971 3.19966
0.23231 3.97031
0.151449 3.49099
0.897629 1.95298
1.27923 1.76215
1.46461 1.26936
0.411109 2.43479
0.646046 3.65369
0.446818 2.71163
0.0308095 3.98458
0.341486 2.67037
0.256443 3.79535
0.109123 3.18113
1.039 3.76237
0.428425 2.54155
1.12086 3.92681
0.250954 3.84751
1.24728 2.28572
0.316039 2.99091
0.567864 3.96816
0.855557 1.63965
0.197321 3.93921
1.04754 3.83093
0.986095 3.14629
0.623634 3.85906
0.105902 3.181
1.31908 1.21652
0.101979 3.18681
1.36189 0.862245
0.151201 3.48817
1.52452 2.15614
0.282348 3.47741
0.541096 3.80879
0.14187 3.38626
0.540862 3.80686
0.521581 3.62168
0.00678794 3.90319
0.873994 1.74344
0.742951 2.27805
0.30194 3.19417
0.711326 2.74331
0.5388 3.78952
0.815563 1.62117
0.252256 3.83574
0.743977 2.26401
0.843729 1.60387
0.658005 3.5139
0.017577 3.98027
0.693211 3.02016
0.300676 3.21269
0.722247 2.57738
0.869956 1.71592
0.773143 1.91214
0.291015 3.35394
0.62602 3.84114
1.17993 3.35845
0.170256 3.70487
0.391681 2.39
0.367628 2.45494
1.23714 2.45761
0.219086 3.99982
0.33677 2.72302
0.230081 3.97879
0.284599 3.44583
0.197074 3.93778
0.347945 2.60451
0.634133 3.77291
0.489543 3.23373
1.19405 3.15674
1.2285 2.6035
0.596712 3.98806
0.256463 3.79515
1.0598 3.91011
0.903451 2.01596
0.498972 3.35415
0.67858 3.23649
1.20528 2.98397
0.0212497 3.99538
0.336435 2.7269
0.388058 2.39115
0.912653 2.12325
2.88143e-05 3.98637
0.194926 3.92469
1.25343 2.18206
0.166064 3.65846
1.30239 1.42467
0.549108 3.8695
0.667132 3.3958
0.263204 3.72264
1.24133 2.3865
0.695477 2.98582
0.701806 2.88925
1.11494 3.95371
1.48961 1.60371
0.773807 1.90537
1.21272 2.86488
0.638913 3.72767
1.59254 3.25599
1.10413 3.98706
1.4609 1.2258
0.902471 2.00508
1.18194 3.33103
1.08795 3.99855
1.33782 1.0268
0.446199 2.70513
0.245512 3.89245
1.47313 1.37556
1.28928 1.6097
0.613218 3.92529
0.879084 1.78175
0.284057 3.45347
0.226613 3.98919
0.848783 1.61611
1.01955 3.56959
0.219743 3.99955
0.189577 3.88726
0.823172 1.60213
0.688937 3.08444
0.188384 3.87801
0.257932 3.78011
0.324132 2.88036
1.07341 3.9697
0.618844 3.89198
1.19494 3.14341
0.0108989 3.93287
0.873296 1.73849
0.119514 3.20972
1.3133 1.2847
0.825435 1.59851
0.940507 2.49217
1.84555 2.05144
1.4815 1.48804
0.449318 2.73838
0.292007 3.33955
1.11447 3.95558
1.76741 3.42448
0.248754 3.86653
1.30286 1.41832
0.777126 1.87251
1.57156 2.93799
0.323422 2.8898
0.719391 2.62046
0.394235 2.39101
0.41783 2.46927
1.33792 1.02588
0.398025 2.39529
0.558523 3.927
0.198833 3.94763
0.87481 1.74931
0.918939 2.20137
0.232272 3.97047
0.38775 2.39139
0.0806232 3.33483
0.513114 3.5264
1.05321 3.87044
1.71893 3.9067
0.233238 3.96637
0.932264 2.37758
1.38898 0.794973
0.122654 3.22612
0.886552 1.84497
1.45269 1.13591
0.336008 2.73187
0.664425 3.43173
1.21852 2.77002
1.44686 1.07771
0.132661 3.29847
0.0839183 3.29968
0.384151 2.39583
0.0768999 3.37926
0.542913 3.82346
0.0484457 3.80254
0.713561 2.70914
0.603756 3.96777
0.282353 3.47734
0.469213 2.97301
0.31961 2.94136
0.769796 1.94718
0.343084 2.65338
0.132779 3.29948
1.3333 1.06784
1.02873 3.66651
0.189821 3.88911
0.441832 2.66064
0.616549 3.90628
1.28726 1.63976
0.0938749 3.22006
1.33737 1.03071
1.06502 3.93662
0.8463 1.60953
0.642874 3.68752
0.584048 3.9997
0.250841 3.84852
0.0411506 3.8975
0.0885614 3.25739
0.252841 3.83033
1.74163 3.72876
0.565106 3.95771
0.316429 2.98544
0.342182 2.66291
0.655067 3.54993
1.59691 3.31752
0.711613 2.73892
0.536305 3.76769
0.476902 3.07062
0.1869 3.86608
0.927105 2.30784
0.318402 2.958
0.301447 3.2014
0.988736 3.18276
0.304945 3.15019
0.626422 3.83803
0.556914 3.91828
0.522521 3.6318
0.440417 2.64678
1.16721 3.52189
0.574103 3.98641
1.05697 3.89394
0.156135 3.54469
0.209241 3.98892
1.23641 2.46992
1.026 3.63874
1.52655 2.18995
0.29793 3.25298
0.0028331 3.89936
0.147664 3.4485
0.587062 3.99984
0.992151 3.22929
0.180915 3.81342
0.274239 3.58714
0.549369 3.8713
0.066506 3.52462
0.985429 3.13705
0.647509 3.6376
0.623553 3.85966
0.867053 1.69776
0.367762 2.45421
0.975265 2.99342
1.4818 1.49223
0.463033 2.89673
0.639996 3.71693
0.160902 3.59967
0.484081 3.16316
0.61263 3.92843
0.714309 2.69772
0.436729 2.61202
1.72813 3.84541
0.624054 3.85598
0.469956 2.98234
0.561576 3.94224
0.320212 2.93313
0.128703 3.2665
0.379048 2.40732
0.580401 3.9971
0.375814 2.41775
0.820887 1.60673
0.896139 1.93752
0.469329 2.97447
0.185824 3.85714
0.2258 3.99112
0.227213 3.98763
0.330117 2.80317
0.25903 3.76858
0.209628 3.98988
0.443505 2.67738
1.19219 3.18447
1.65216 3.8894
0.00743982 3.90708
0.298183 3.24928
0.62792 3.82616
0.568333 3.9698
1.00738 3.42671
0.527127 3.67991
1.09216 4
0.753536 2.13803
0.778466 1.8597
0.140088 3.36804
0.818442 1.61272
1.50484 1.83571
1.50374 1.81834
1.02226 3.59922
0.750492 2.17716
0.678807 3.23323
0.295801 3.28418
1.03051 3.68416
0.0491799 3.79197
0.556452 3.9157
1.35156 0.921281
0.430079 2.55467
0.107101 3.18054
0.575457 3.98937
0.337146 2.71869
0.144793 3.41714
1.38891 0.79498
0.318819 2.95225
1.55576 2.68058
0.116499 3.19721
0.831465 1.59349
0.708599 2.7851
0.9595 2.76531
1.4504 1.11247
0.383587 2.3968
0.834605 1.59352
1.2904 1.59329
0.0798702 3.34343
0.645552 3.65906
0.176401 3.76945
0.402286 2.404
0.335499 2.73783
0.818276 1.61316
0.304456 3.15733
1.31589 1.25365
0.350774 2.5781
0.267762 3.66895
0.268902 3.65498
1.00056 3.34063
1.31674 1.24367
0.512615 3.52057
0.16253 3.61834
0.403268 2.40659
0.111548 3.18405
0.862358 1.67132
0.277199 3.5479
0.577209 3.99266
0.139148 3.35865
0.482866 3.14746
0.697963 2.94798
1.00638 3.41437
0.0298199 3.98907
1.58639 3.16639
0.557454 3.92126
0.826276 1.59741
0.829548 1.59436
0.947488 2.59152
1.38829 0.79508
0.217104 3.99989
0.577697 3.99347
0.583012 3.99923
0.458684 2.84464
0.698248 2.94363
0.795594 1.72064
0.181735 3.82103
0.129287 3.27096
0.746413 2.23107
0.468474 2.96378
0.196057 3.93173
0.521545 3.62129
0.0949891 3.21378
0.482943 3.14846
1.78936 3.0927
0.387097 2.39197
0.176795 3.77341
0.945343 2.56082
1.19029 3.21242
0.168656 3.68734
0.170751 3.71024
1.33451 1.05658
0.561916 3.94383
0.544138 3.83305
0.302042 3.19267
0.572556 3.98259
1.55613 2.68664
0.639266 3.72419
0.00333886 3.89675
1.6831 3.99851
0.12848 3.26483
0.0996686 3.19336
1.09367 3.99976
0.174057 3.74538
0.447933 2.72346
1.14469 3.75952
0.350763 2.57821
1.19963 3.07208
0.623906 3.85707
0.438818 2.63146
0.940429 2.49107
0.608281 3.9496
1.65073 3.88034
0.716912 2.65806
0.606295 3.95807
1.67057 3.97488
0.160475 3.59476
0.137821 3.34564
0.468431 2.96324
0.368388 2.45085
0.66836 3.37925
0.770686 1.93771
0.860284 1.66083
1.35479 0.90088
0.66643 3.40519
0.590916 3.99737
0.940505 2.49214
0.0811347 3.32911
0.69167 3.04342
0.495351 3.30824
0.0919894 3.23192
1.36348 0.854772
0.477175 3.07412
0.396771 2.39351
0.669863 3.35882
1.3015 1.43665
0.404039 2.40876
0.567933 3.96841
0.0691913 3.48463
0.973095 2.96228
0.593621 3.99386
1.63502 3.75877
1.01288 3.49316
0.0802161 3.33946
0.223245 3.99598
1.30081 1.44609
0.566603 3.96357
0.475308 3.05021
0.819259 1.61059
0.269047 3.6532
0.972686 2.9564
1.11374 3.9584
0.496391 3.32148
0.809697 1.64304
0.547329 3.85692
0.262109 3.735
0.400545 2.39995
0.0441752 3.86068
0.187532 3.87121
0.216243 3.99956
0.486856 3.19905
0.0154002 3.96699
0.922658 2.24921
0.355376 2.53854
0.351498 2.5716
1.59622 3.30794
0.257014 3.78956
0.845261 1.6071
0.187637 3.87206
1.72126 3.8926
0.485858 3.18614
0.14791 3.45123
0.486035 3.18843
0.468141 2.95962
1.07914 3.98544
1.4203 0.878293
1.42619 0.912762
0.809702 1.64302
0.41775 2.46881
1.05974 3.90982
1.08909 3.99924
0.281656 3.48702
0.921247 2.23093
0.232365 3.97009
0.961599 2.79581
1.02468 3.62496
0.502885 3.40309
0.518483 3.58765
0.221562 3.99814
0.944505 2.54887
0.973343 2.96584
0.0530982 3.73341
1.53526 2.33628
0.427752 2.53635
0.119052 3.2076
0.0127354 3.94746
1.01341 3.49944
0.46898 2.9701
1.57585 3.0057
1.16038 3.60141
0.533096 3.7383
0.0366937 3.94328
1.44795 1.08826
0.298256 3.2482
0.59595 3.98967
0.881945 1.80501
1.86528 1.6633
0.909721 2.0881
0.609487 3.94409
0.0147965 3.96283
0.0706435 3.4636
0.056041 3.68781
0.732935 2.41947
0.955535 2.70771
0.29626 3.27746
0.466172 2.93518
0.182774 3.83051
1.27563 1.81853
0.97324 2.96436
0.118997 3.20735
0.0322236 3.97687
0.251532 3.84233
0.03111 3.98306
1.6231 3.64132
0.614516 3.91813
0.301916 3.19451
0.840148 1.598
0.639648 3.72041
0.828132 1.59544
0.0229506 3.99886
0.697277 2.95843
1.32 1.20606
0.839316 1.59697
0.417633 2.46813
0.980346 3.06574
0.427363 2.53337
0.547888 3.86093
0.287165 3.40938
0.10021 3.19161
0.116279 3.19643
0.0807085 3.33387
1.67999 3.9953
0.769058 1.95511
0.493576 3.28556
0.813044 1.6298
0.906632 2.05202
0.808383 1.6488
0.513541 3.53137
0.487653 3.20934
0.5042 3.41935
0.00156153 3.91428
0.359025 2.51026
0.909293 2.08304
0.0261182 3.99909
0.494496 3.29734
0.70195 2.88705
0.370337 2.44094
0.432405 2.57391
0.327618 2.83485
0.957622 2.73802
0.453203 2.78138
0.029227 3.99141
1.07438 3.97276
1.17776 3.38771
0.502006 3.39217
1.26775 1.94494
0.770448 1.94023
0.572721 3.98302
0.348574 2.5985
0.692652 3.02861
0.4163 2.46062
0.537604 3.77917
0.00496311 3.89585
1.33284 1.07227
0.201258 3.95988
0.344917 2.63444
0.115298 3.19316
1.25189 2.20789
0.734863 2.39167
0.722051 2.58033
1.03267 3.70489
0.611117 3.9362
0.518325 3.58588
0.517329 3.57471
0.830748 1.59373
0.0878622 3.2632
0.854225 1.63439
1.48018 1.46977
0.753952 2.13275
0.751769 2.16063
0.702447 2.87944
0.786681 1.78715
0.456659 2.82093
0.0782635 3.36244
1.46366 1.258
0.649143 3.61929
0.719081 2.62515
1.27215 1.8739
0.00490918 3.89575
0.34012 2.68524
1.22332 2.69031
1.00313 3.37348
1.18694 3.26084
0.61779 3.89867
0.033411 3.96928
0.0669134 3.51847
0.00311988 3.89771
0.448755 2.73229
0.801956 1.68133
0.536163 3.76643
0.296295 3.27695
0.427513 2.53452
0.687748 3.1022
0.448596 2.73058
0.416188 2.46
0.13597 3.32808
1.61812 3.58627
0.635535 3.76002
0.390024 2.39014
0.412881 2.44298
0.879563 1.78556
1.05849 3.90276
0.26547 3.69638
0.0424537 3.88214
1.19531 3.13794
0.28034 3.50521
0.859835 1.65865
0.576475 3.99136
0.483491 3.15554
1.22655 2.63629
1.21184 2.8791
0.664599 3.42946
0.358703 2.51264
1.1798 3.36026
0.806313 1.65848
0.236068 3.95289
1.1742 3.43449
0.330587 2.79729
0.884252 1.82464
0.549928 3.87512
0.853419 1.63135
0.473028 3.02115
0.799087 1.6982
1.63563 3.7642
0.334192 2.7533
0.40509 2.41195
0.0319185 3.97866
1.19218 3.18463
0.593563 3.99395
0.207667 3.9846
0.859587 1.65746
1.41375 0.846795
0.838508 1.59609
0.388526 2.39083
1.04908 3.84214
0.0192421 3.98835
1.12569 3.90048
0.633318 3.78026
0.538025 3.78284
0.284975 3.44051
0.665626 3.41589
0.514314 3.54032
1.10124 3.99249
0.954999 2.69995
1.00511 3.3985
0.222452 3.9971
0.00563522 3.8978
0.0384452 3.92662
0.211769 3.99439
0.349519 2.58963
1.73609 3.78033
0.185125 3.8512
0.598756 3.98318
0.438478 2.62825
1.09634 3.99835
0.271211 3.62612
0.654107 3.56147
1.64199 3.81754
0.59607 3.98942
0.459234 2.85115
0.537987 3.78251
0.490309 3.2436
1.55443 2.65847
0.0787356 3.35676
0.0292513 3.99132
0.0433292 3.87138
0.658079 3.51298
0.961669 2.79683
1.10872 3.97539
0.634361 3.77084
1.55094 2.60009
0.939063 2.47185
0.979941 3.06001
0.0349765 3.95777
0.736995 2.36124
0.273795 3.59293
1.38977 0.794953
0.746776 2.22621
1.60338 3.40499
0.235663 3.95495
1.41016 0.832615
0.600722 3.97771
1.54458 2.49325
0.34364 2.64757
1.20952 2.91653
0.514825 3.54621
0.160979 3.60055
0.548616 3.86608
0.930161 2.34894
0.774984 1.89353
0.064121 3.56113
1.2304 2.57157
0.107644 3.18053
0.885815 1.83837
0.738586 2.33875
0.736446 2.36905
0.347469 2.6091
1.13743 3.82024
0.129683 3.27404
1.36519 0.847227
0.575015 3.98844
0.747039 2.22269
1.60305 3.4006
1.00566 3.40537
0.0584609 3.64979
0.117226 3.19993
0.999339 3.32474
0.190605 3.89497
0.197101 3.93794
0.497639 3.33731
0.278559 3.52955
1.16405 3.55942
0.811659 1.63504
0.490718 3.24887
0.00328142 3.89698
0.214168 3.99788
0.611724 3.93314
1.33409 1.06045
1.74413 3.70379
1.68049 3.99594
0.0995622 3.19371
0.361135 2.4952
0.0175881 3.98034
0.145561 3.42544
0.756388 2.10226
1.14854 3.724
0.125773 3.24557
0.911884 2.11395
1.64722 3.85666
0.948072 2.59992
1.50078 1.7722
0.489839 3.23755
1.41499 0.852182
1.19229 3.18298
1.06902 3.95388
1.3879 0.795177
1.23493 2.49498
1.26848 1.93304
1.56167 2.77813
0.101898 3.187
1.1183 3.93917
0.286497 3.4189
0.327773 2.83287
0.162332 3.61608
0.744934 2.25101
0.0797216 3.34515
0.295368 3.29053
0.162613 3.6193
1.60875 3.47407
0.365089 2.46957
0.894164 1.91746
0.499543 3.36134
0.351719 2.56964
0.10959 3.1815
0.126358 3.24956
1.02217 3.59823
0.278424 3.53138
0.333912 2.75666
0.582403 3.99886
0.513043 3.52557
0.670626 3.34835
0.529499 3.70367
1.32918 1.10802
0.698575 2.93865
1.16682 3.52657
0.121789 3.22127
0.908429 2.07289
1.17872 3.37485
0.390698 2.39001
0.162539 3.61845
1.55804 2.71826
0.0117612 3.93977
0.48524 3.17815
0.396261 2.39289
0.758664 2.07439
0.000802746 3.93349
0.632576 3.78687
0.582186 3.9987
1.16207 3.58225
0.499529 3.36117
0.557262 3.92021
1.39608 0.798774
0.32219 2.9063
0.915828 2.16225
0.537043 3.77424
1.69741 3.99024
1.46292 1.24922
0.00283486 3.89935
0.409447 2.4277
1.18072 3.34775
0.240777 3.92566
0.822465 1.60345
0.142202 3.38971
0.0476959 3.81319
0.941433 2.50525
0.414963 2.45343
0.193549 3.91571
1.23881 2.42927
1.2567 2.12722
0.41945 2.47895
1.32373 1.1648
0.752103 2.15633
1.36874 0.833111
0.358658 2.51298
0.69284 3.02578
0.0965272 3.20601
0.324692 2.87295
1.08774 3.99839
0.37356 2.42645
0.0141103 3.95789
0.452932 2.77832
0.0728002 3.43331
0.113457 3.188
0.32518 2.86653
1.41324 0.844642
1.11531 3.95221
0.853069 1.63007
1.08691 3.9977
0.353472 2.55439
0.868018 1.70364
0.101689 3.18751
1.361 0.866624
0.0316477 3.98019
1.03952 3.76684
0.261531 3.74144
0.699134 2.93011
1.23455 2.5014
0.554073 3.90176
0.942183 2.51586
0.455933 2.81253
0.0493444 3.78958
0.692741 3.02727
0.431543 2.56668
0.0625783 3.5851
0.262793 3.72731
1.20932 2.91975
0.0209576 3.99455
0.838834 1.59643
0.643937 3.67634
1.13277 3.8548
0.68568 3.1329
0.878668 1.77847
0.553119 3.89589
1.2606 2.06237
0.500495 3.37329
0.789046 1.76823
0.285223 3.43701
1.54827 2.55542
0.340769 2.67814
0.775945 1.88402
0.205735 3.97834
0.141688 3.38438
0.304955 3.15004
0.797102 1.71069
0.0437934 3.86555
0.136706 3.33498
0.742915 2.27854
0.521733 3.62333
0.509131 3.4793
1.04406 3.80423
0.432854 2.57772
0.646747 3.64601
0.38412 2.39588
0.680323 3.21135
0.375481 2.41896
0.553813 3.90018
0.466852 2.9436
0.0125312 3.94586
0.75745 2.08917
1.04189 3.78675
0.508406 3.47059
0.35237 2.5639
1.3123 1.29694
0.0173287 3.97891
0.783003 1.81834
0.997784 3.30441
0.66638 3.40585
1.32635 1.13694
0.0137071 3.9549
1.1336 3.84889
0.468028 2.95821
0.978723 3.04273
0.432711 2.57651
1.06006 3.91154
0.364791 2.47138
0.104443 3.18239
1.34977 0.93334
0.356833 2.52691
0.467989 2.95773
0.22772 3.98624
0.136605 3.33402
0.67352 3.30824
0.996394 3.28609
0.106265 3.1808
0.934191 2.40404
1.12285 3.91642
0.884767 1.82912
0.531622 3.72432
0.824191 1.60038
0.701333 2.89649
0.663627 3.44219
1.51861 2.05818
1.52417 2.15021
0.362014 2.4892
0.0993278 3.19452
0.246754 3.88282
1.00479 3.39451
1.12043 3.92899
0.077323 3.37398
0.758568 2.07555
0.281386 3.49077
0.394061 2.3909
0.0585621 3.6482
0.620342 3.88213
0.0050575 3.89606
0.146114 3.43146
1.44869 1.09546
0.387077 2.39199
1.44665 1.07579
0.501515 3.38605
0.558609 3.92745
0.502168 3.39419
0.924003 2.26679
0.563393 3.9505
0.798716 1.70048
0.917131 2.17853
0.291729 3.34359
0.376145 2.41657
0.427224 2.53232
1.25487 2.15791
0.537073 3.77451
0.697777 2.95082
0.803971 1.67035
0.518976 3.59313
0.14416 3.41036
0.451917 2.76695
0.108256 3.18067
0.358132 2.51692
0.74675 2.22656
0.0665925 3.52331
0.459507 2.85438
0.799935 1.69306
0.282967 3.46877
0.2054 3.97715
0.380773 2.40275
1.19376 3.16115
0.00612001 3.89979
1.02801 3.65927
1.19368 3.16236
0.713516 2.70983
0.764483 2.00592
1.1197 3.93258
0.362357 2.48691
0.915861 2.16266
0.528162 3.69036
0.867589 1.70101
0.825776 1.59805
1.0982 3.99663
0.092407 3.22916
1.12004 3.93088
0.68036 3.21082
0.522131 3.62761
1.17777 3.38748
0.13225 3.29497
1.36303 0.856844
0.46927 2.97373
1.32143 1.19004
0.971756 2.943
0.154318 3.52378
0.894119 1.91702
0.803036 1.67536
0.0474769 3.81626
0.481156 3.12538
0.916104 2.16568
1.48577 1.54809
1.20244 3.02854
0.205565 3.97774
0.513993 3.53661
0.30648 3.12781
0.558411 3.92641
0.558506 3.92691
0.632022 3.79173
0.793231 1.73699
0.451215 2.75916
0.517023 3.57126
0.736277 2.37146
1.40279 0.810559
1.24001 2.4088
0.688653 3.08869
0.38782 2.39133
0.131985 3.29273
0.158242 3.56901
0.297279 3.26253
0.68966 3.07361
0.422307 2.49725
1.5619 2.78186
1.89141 1.17
1.026 3.63873
0.716984 2.65696
0.368076 2.45251
1.0239 3.61674
0.785737 1.79495
0.0632796 3.57417
1.20654 2.96404
1.15903 3.61636
0.785547 1.79654
0.197742 3.94161
0.542143 3.8173
0.728194 2.48877
0.287685 3.40193
0.720268 2.60721
0.366538 2.46105
0.786623 1.78762
0.765405 1.99546
1.03661 3.74131
0.99947 3.32645
0.431056 2.56264
0.275054 3.57644
0.793153 1.73755
0.206408 3.98064
1.15291 3.68112
1.28606 1.65768
0.113862 3.18902
0.939203 2.47382
1.30155 1.43606
0.16414 3.63671
0.0929733 3.22554
0.301761 3.19678
0.117215 3.19989
0.422551 2.49888
0.381213 2.4017
1.24782 2.27661
1.49978 1.75678
0.404217 2.40929
1.01041 3.46369
1.19994 3.06737
0.774224 1.90116
0.380318 2.40389
0.156204 3.54549
0.013124 3.95047
0.660883 3.47763
0.306366 3.12947
0.550644 3.87993
0.603021 3.97034
0.0495608 3.78642
0.829752 1.59423
0.624395 3.85346
0.323353 2.89071
0.477135 3.07361
1.33108 1.08918
0.547762 3.86004
0.611642 3.93356
0.645888 3.6554
0.308866 3.0932
0.487035 3.20136
0.226553 3.98934
1.27599 1.81279
1.13324 3.85145
0.335809 2.73419
0.481591 3.13099
0.959155 2.76028
0.720111 2.60957
0.400434 2.39971
0.642211 3.6944
0.101765 3.18732
0.538555 3.78742
1.46832 1.31459
0.151354 3.48991
0.38297 2.39794
0.915121 2.15348
0.675686 3.27777
1.5062 1.85721
0.834456 1.59348
0.705007 2.8402
1.31712 1.23919
0.573667 3.98538
0.715678 2.67683
0.820415 1.6078
0.536531 3.76971
1.4567 1.17864
0.441398 2.65636
0.324911 2.87006
0.208291 3.98639
0.863047 1.67497
1.16276 3.57438
0.00569364 3.89801
1.06697 3.94537
0.744077 2.26265
0.469116 2.97181
1.30239 1.42467
0.881606 1.80219
0.962862 2.81417
1.44241 1.03672
0.939689 2.48065
0.336514 2.72598
0.53977 3.79776
1.29997 1.45747
0.0106369 3.93078
0.508444 3.47105
0.163438 3.62872
0.440753 2.65004
0.48634 3.19237
1.08203 3.99124
0.413544 2.44621
0.930161 2.34894
0.319267 2.94608
0.494944 3.30306
0.461376 2.87671
0.175849 3.76385
0.762684 2.02664
0.712109 2.73133
1.84145 2.13205
0.384184 2.39577
1.66367 3.94977
1.08062 3.98859
0.711981 2.73329
1.87062 1.55964
0.150542 3.48071
0.652365 3.58213
0.213283 3.99679
1.54948 2.57565
0.444839 2.691
0.0785159 3.3594
0.801225 1.6855
0.498858 3.35272
0.803125 1.67487
1.14975 3.71242
0.280273 3.50613
0.716036 2.67139
0.55724 3.92009
0.35492 2.54226
0.343876 2.64512
0.700124 2.91499
0.58383 3.99962
0.207902 3.98529
0.150905 3.48482
0.49391 3.28984
0.502327 3.39617
0.715186 2.68434
0.784326 1.80687
1.14339 3.77097
0.652997 3.57468
1.1391 3.80699
0.725986 2.52149
0.835138 1.59371
0.642582 3.69056
0.019476 3.98933
0.267768 3.66887
0.657316 3.52245
1.14106 3.79086
0.0403783 3.9062
0.526014 3.66852
0.949836 2.62529
1.15257 3.68454
0.554518 3.90444
0.117569 3.20128
0.544601 3.83662
0.935438 2.42128
0.874859 1.74966
1.90837 0.876869
0.152692 3.50515
1.129 3.88011
0.381724 2.40053
0.537336 3.77682
0.343545 2.64855
0.159034 3.57815
0.985948 3.14426
0.804566 1.66724
0.064246 3.55919
0.616092 3.90901
0.873569 1.74042
1.53784 2.37969
0.545981 3.84704
0.215421 3.99904
0.0952177 3.21256
0.255426 3.80551
0.170685 3.70953
1.34295 0.983845
0.786083 1.79207
0.0227412 3.99856
0.499563 3.3616
0.52141 3.61983
0.773609 1.90738
1.78348 3.1873
0.338928 2.69848
0.362125 2.48845
1.02911 3.67032
0.813031 1.62985
0.134601 3.31553
0.165214 3.64888
0.989277 3.19018
0.345365 2.6299
0.886948 1.84855
0.805271 1.66364
0.441748 2.65981
1.01598 3.52929
0.67787 3.24667
0.614073 3.9206
0.103108 3.18446
1.56845 2.88816
0.360096 2.50249
0.0144507 3.96037
1.97281 0.107456
0.12302 3.22824
0.739192 2.33022
0.0615612 3.60101
0.751674 2.16184
0.0598508 3.6279
0.102526 3.1856
0.389748 2.39023
1.80268 2.86534
0.647655 3.63598
0.117774 3.2021
0.817517 1.61527
0.54948 3.87206
0.599742 3.98053
0.10731 3.18052
0.452495 2.77341
0.158193 3.56845
0.433406 2.58246
0.944933 2.55497
0.699149 2.92989
0.0375341 3.93551
0.404909 2.41138
0.487138 3.20269
0.50876 3.47486
0.369462 2.44528
1.58911 3.20636
0.657385 3.52159
0.671765 3.33266
0.428133 2.53928
0.357123 2.52465
0.893287 1.90871
0.270083 3.64033
0.551351 3.8846
0.100115 3.19191
1.52455 2.15662
0.290877 3.35594
1.86433 1.68186
0.21654 3.9997
0.765202 1.99776
0.220325 3.9992
0.158153 3.56798
0.779885 1.84643
0.916311 2.16826
1.38568 0.796248
